id,timestamp,experiment,activity,userType,userId,action,data,data2
24319,2019-03-05 14:50:07,exp3,38_437,student,241,WRITE_NOTE,0,<p>24 images par seconde&nbsp;= norme du cin&eacute;ma&nbsp;</p><p>Signal luminance + Signal chrominance</p><p>&nbsp;</p>
24321,2019-03-05 14:50:08,exp3,38_437,student,274,WRITE_NOTE,0,<p><strong>I) 1) Base historique</strong></p><p>Photo electricit&eacute;</p><p>Onde Hertzienne</p><p>Syst&egrave;me analyse</p><p>25 image/seconde en vid&eacute;o</p><p><strong>2) Balayage</strong></p><p>Convertir les images en progressif pour le Web</p><p><strong>3) Capteur Vid&eacute;o</strong></p><p>&nbsp;</p><p><strong>II)&nbsp; Analogique et Num&eacute;rique</strong></p><p><strong>1) 3 composante du signal vid&eacute;o&nbsp;</strong></p><p><strong>Voir page 18 pour analogi</strong></p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>
24326,2019-03-05 14:50:08,exp3,38_437,student,278,WRITE_NOTE,0,"<p><strong>BASES ET TECHNIQUES DE LA PROD AUDIOVISUELLE</strong></p><ol><li>Principes de base</li></ol><p>Emmission / r&eacute;ception : on capte diff donn&eacute;es avec un capteur, on les transmet puis on les affiche.&nbsp;</p><p>Photo - elec : transettre des infos de lumi&egrave;re avec des infos &eacute;lectriques</p><p>Ondes hertziennes = propagation ondes TV</p><p>Base TV : syst&egrave;me de d&eacute;composition de l&#39;img en point : disque de Paul NIPKOW</p><p>Images seconde TV : 50&nbsp;</p><p>Images seconde Cin&eacute; : 24</p><p>Balayage entrelac&eacute; = &eacute;viter les saccadements : d&eacute;composition en 2 demi trames avec 50&nbsp;img/s --&gt; Anciens t&eacute;l&eacute;viseurs</p><p>Balayage progressif : 25 images pleines par seconde.</p><p>D&eacute;faut : effet d&#39;escalier car img enregistr&eacute;e en entrelac&eacute;e et visionn&eacute;e en progressif</p><p>II&nbsp; -&nbsp; Capteur vid&eacute;o</p><p>Grands capteur permet de travailler sur la pdc,permet d&#39;avoir un contraste plus marqu&eacute;</p><p>&nbsp;</p><p><strong>III&nbsp; - Caract&eacute;ristiques signal vid&eacute;o</strong></p><p>Travaio&nbsp;en RVB par synth&egrave;se additive</p><p>Luminance (d&eacute;gr&eacute; de lumi&egrave;re)</p><p>=&gt; Vid&eacute;o</p><p>&nbsp;</p><p><strong>Signal analogique</strong></p><p>-&gt; Composite : rvb</p><p>-&gt; Y-C : Luminance + chrominance (couleur)</p><p>-&gt; YUV : composantes s&eacute;par&eacute;es (signal distinct pour chaque couleur)</p><p>Analoique vers num&eacute;rique :</p><p>Vid&eacute;o analogique = ensemble de&nbsp;&nbsp;valeurs changeantes</p><p>Vid&eacute;o num&eacute;rique = valeurs discr&egrave;tes (par palier)&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>"
24332,2019-03-05 14:50:09,exp3,38_437,student,248,WRITE_NOTE,0,"<p>Pour l&#39;import de vid&eacute;o dans le logiciel de montage, les mettre en mode progressif (anti-aliasing).</p><p><strong>Grands capteurs</strong> int&eacute;ressants pour la diff&eacute;rence entre les blancs et les noirs.</p><p><strong>Couleurs additive</strong> pour la vid&eacute;o (lumi&egrave;re). Quatre informations pour la vid&eacute;o : luminance ; rouge ; vert ; bleu (chrominance).</p><p>Le num&eacute;rique est pr&eacute;sent de</p>"
24328,2019-03-05 14:50:09,exp3,38_437,student,250,WRITE_NOTE,2,"<p>Grand capteur plus sensible, plus grande profondeur de champ</p><p>4 infos , la luminance le R, le V et le B</p><p>capte en analogique</p>"
24336,2019-03-05 14:50:10,exp3,38_437,student,235,WRITE_NOTE,1,"<p>25 images par seconde dans les vid&eacute;os standard en Europe</p><p>Balayage entrelac&eacute; : 2 trames, lignes paires puis impaires 50 demi/s (t&eacute;l&eacute;vision)</p><p>Balayage progressif : une seule trame, 25/s (web)</p><p>Aliasing/cr&eacute;nelage : ph&eacute;nom&egrave;ne d&#39;alt&eacute;ration sur des images enregistr&eacute;es en entrelac&eacute; et lues en progressif</p><p><em>Capteur vid&eacute;o</em></p><p>- Compos&eacute; de cellules photosensibles</p><p>- Simple ou triple capteurs (tri-CCD, dans ce cas le s&eacute;parateur optique oriente les 3 composantes)</p><p>- Atouts des grands capteurs : sensibilit&eacute;, profondeur de champ et dynamique&nbsp;</p><p><em><strong>Caract&eacute;ristiques signal audio</strong></em></p><p><em>Signal vid&eacute;o analogique</em></p><p><em>-&nbsp;</em>Composite</p><p>- Y-C</p><p>- YUV (meilleure qualit&eacute;, domaine t&eacute;l&eacute;vision broadcast/jeu vid&eacute;o)</p><p><em>De l&#39;analogique au num&eacute;rique</em></p><p>&nbsp;</p>"
24337,2019-03-05 14:50:10,exp3,38_437,student,285,WRITE_NOTE,6,<p>Chap 1:</p><p>Transmission = Decomposition et recomposition de l&#39;image en points.&nbsp;</p><p>D&eacute;compos&eacute; en 30 lignes.&nbsp;</p><p>24 images/secondes pour le cin&eacute;ma/television (entrelac&eacute;)&nbsp;et pour la vid&eacute;o (web) en 25 images/secondes (progressif).&nbsp;</p><p>Chap 2:&nbsp;</p><p>2 signaux : signal de luminance et en plus signal&nbsp;de chrominance(RVB).&nbsp;</p><p>Vid&eacute;o analogique&nbsp;</p>
24342,2019-03-05 14:50:13,exp3,38_437,student,223,WRITE_NOTE,0,<p><strong>Chap 1 : Principe de base de la vid&eacute;o</strong></p><p>24 img / sec = cin&eacute;ma</p><p><strong>Balayage entrelac&eacute;</strong></p><p>Deux trames pour une image compl&egrave;te&nbsp;</p><p>--&gt; 50 demi-Images par sec</p><p><strong>Balayage Progressif</strong></p><p>25 images par seconde</p><p>R&eacute;glage cam plus accessible</p><p>Trois composantes du signal&nbsp;</p><p>- R-V-B&nbsp;</p><p>Vid&eacute;o analogique / Vid&eacute;o num&eacute;rique</p><p>&nbsp;</p>
24343,2019-03-05 14:50:14,exp3,38_437,student,275,WRITE_NOTE,17,<p>grand capteur = plus de sensibilit&eacute; +&nbsp;contraste de couleur plus marqu&eacute;</p><p>si on n&#39; a pas la luminance on voit rien du tout&nbsp;</p><p>analogique puis convertit en num&eacute;rique (transport des donn&eacute;e) puis reconvertit en analogique pour&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>
427,2019-03-05 14:50:16,exp3,38_437,teacher,-1,CHANGE_SLIDE,18,19
24348,2019-03-05 14:50:19,exp3,38_437,student,226,WRITE_NOTE,0,"<p><strong>Chapitre 1</strong></p><p>- On exprime les d&eacute;finitions d&#39;&eacute;cran en &quot;points sur lignes&quot;</p><p>- 4k t&eacute;l&eacute; diff&eacute;rente de 4k cin&eacute;ma</p><p>- Cin&eacute; : 24 images par seconde</p><p>- Trois capteurs sur les cam&eacute;ras pour les trois couleurs (prisme)</p><p>- Grands capteurs : plus sensibles, avec une meilleure profondeur de champ et plus dynamiques</p><p><strong>Chapitre 2 -&nbsp;Caract&eacute;ristiques du signal vid&eacute;o</strong></p><p>- Analogique traduit en num&eacute;rique puis reconvertit en analogique pour le visionnage</p>"
24351,2019-03-05 14:50:20,exp3,38_437,student,262,NEED_ANSWER,19,Pouvez-vous redéfinir Luminence et Chrominance svp?
24353,2019-03-05 14:50:22,exp3,38_437,student,230,WRITE_NOTE,0,"<p>AUDIOVISUEL</p><p>&nbsp;</p><p>_1er appareil (30 lignes)</p><p>_HD 1080: 1920 pts sur 1080 li</p><p>_</p><p>_25 Images/sec video standart</p><p>_3 composantes du signal vid&eacute;o = R-V-B, Chrominance, Luminance</p><p>_Triple capteur vid&eacute;o (standart)</p><p>_</p><p>_</p><p>_</p><p>_</p><p>&nbsp;</p>"
24354,2019-03-05 14:50:23,exp3,38_437,student,242,SLIDE_PREV,18,
24355,2019-03-05 14:50:23,exp3,38_437,student,242,SLIDE_AUTO_STOP,0,
24356,2019-03-05 14:50:23,exp3,38_437,student,260,WRITE_NOTE,0,"<ul><li>Principes de base de la vid&eacute;o<ul><li>Emission/r&eacute;ception<ul><li>Analyse de l&#39;image, on capte les donn&eacute;es, puis on les affiche sur l&#39;&eacute;cran, recomposition des pixels sur l&#39;&eacute;cran</li></ul></li><li>Bases historiques<ul><li>Photo-&eacute;lectricit&eacute;, on transmet gr&acirc;ce &agrave; des signaux &eacute;lectriques les informations</li><li>Ondes hertziennes</li><li>Syst&egrave;me d&#39;analyse et de d&eacute;composition de l&#39;image en points<ul><li>Origine des pixels</li><li>dique de nipkow (d&eacute;compose et recompose en 30 lignes)</li></ul></li><li>Evolution des d&eacute;finitions d&#39;&eacute;cran<ul><li>SD 720*576</li><li>HD 720, HD 1080, 4K&nbsp;UHD (3840*2160)</li></ul></li><li>25 images/seconde en Europe, vid&eacute;o standard</li></ul></li><li>Le mode de balayage<ul><li>Pour ne pas avoir d&#39;image qui saccade</li><li>Balayage entrelac&eacute;<ul><li>50 demi-images/seconde, deux trames</li></ul></li><li>Balayage progressif --&gt; 25 images seconde</li></ul></li><li>Aliasing/cr&eacute;nelage<ul><li>Enregistr&eacute; en entrela&ccedil;&eacute; mais visionn&eacute; en progressif, probl&egrave;me d&#39;alt&eacute;ration du signal</li></ul></li><li>Le capteur vid&eacute;o<ul><li>Compos&eacute; de cellules photosensibles</li><li>Simple ou triple capteur (rvb-s&eacute;parateur optique [prisme])</li><li>Grands capteurs --&gt; sensibilit&eacute;, profondeur de champ et dynamique</li></ul></li></ul></li><li>Carac du signal vid&eacute;o<ul><li>RVB, information de chrominance et de luminance</li><li>De l&#39;analogique au num&eacute;rique<ul><li>Captation en analogique</li><li>Stockage, transport et traitement en num&eacute;rique</li><li>Visionnage en analogique</li></ul></li></ul></li></ul>"
24360,2019-03-05 14:50:25,exp3,38_437,student,255,SLIDE_PREV,18,
24361,2019-03-05 14:50:25,exp3,38_437,student,255,SLIDE_AUTO_STOP,0,
24362,2019-03-05 14:50:25,exp3,38_437,student,284,WRITE_NOTE,9,"<p>analyse une image : capte&nbsp;</p><p>transmettre information lumi&egrave;re par inpulsions &eacute;l&eacute;ctriques&nbsp;</p><p>syst&egrave;me de d&eacute;composition images en points : base pixels actuels&nbsp;</p><p>image d&eacute;compos&eacute;e en 30 lignes, d&eacute;compos&eacute;es en centaines de points&nbsp;</p><p>apr&egrave;s &eacute;volution avec &eacute;vol des dff&eacute;rentes d&eacute;finitions d&#39;&eacute;cran&nbsp;</p><p>24 images secondes nomes pour cin&eacute;ma&nbsp;</p><p>25( images seconde pour la video (li&eacute; au cycle &eacute;l&eacute;ctrique)</p><p>(on travaille en progressif pour prod &agrave; destination du web)</p><p>cellules photosensibles : donnent pixels&nbsp;</p><p>CHAPITRE 2:&nbsp;</p><p>trois composasnte RVB</p><p>signal de luminance et information de chrominance associ&eacute;s &agrave; l&#39;image&nbsp;video&nbsp;</p><p>signal vid&eacute;o analogique :&nbsp;</p><p>composite toutes info en m&ecirc;me temps</p><p>signal YC : deux siganux diff&eacute;rents&nbsp;</p><p>sgnal YUV : composantes s&eacute;par&eacute;es (signal distinct pour chaque couleur)</p><p>combinaisaon analogique et num&eacute;rique&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>"
24364,2019-03-05 14:50:28,exp3,38_437,student,217,ANSWER_QUESTION,"[""C"",217]",
24365,2019-03-05 14:50:29,exp3,38_437,student,255,SLIDE_AUTO_START,19,
24366,2019-03-05 14:50:29,exp3,38_437,student,255,SLIDE_NEXT,19,
24368,2019-03-05 14:50:32,exp3,38_437,student,246,ANSWER_QUESTION,"[""B"",246]",
24370,2019-03-05 14:50:34,exp3,38_437,student,217,ANSWER_QUESTION,"[""C"",217]",
24373,2019-03-05 14:50:35,exp3,38_437,student,242,WRITE_NOTE,0,<p>reflex= capteur plus grand= moins erreurs capteur&nbsp;</p><p>2 signaux=</p><p>-luminance (permet de voir les couleurs)-</p><p>-chrominance</p><p>&nbsp;</p><p>signal analogique convertit en num&eacute;rique lors du transport puis reconversion en a</p><p>&nbsp;</p>
24372,2019-03-05 14:50:35,exp3,38_437,student,261,ANSWER_QUESTION,"[""C"",261]",
24374,2019-03-05 14:50:40,exp3,38_437,student,282,SLIDE_NEXT,17,
24377,2019-03-05 14:50:41,exp3,38_437,student,282,SLIDE_NEXT,18,
24380,2019-03-05 14:50:42,exp3,38_437,student,268,ANSWER_QUESTION,"[""A"",268]",
24386,2019-03-05 14:50:47,exp3,38_437,student,225,ANSWER_QUESTION,"[""B"",225]",
24382,2019-03-05 14:50:47,exp3,38_437,student,242,SLIDE_AUTO_START,19,
24383,2019-03-05 14:50:47,exp3,38_437,student,242,SLIDE_NEXT,19,
24387,2019-03-05 14:50:47,exp3,38_437,student,257,ANSWER_QUESTION,"[""C"",257]",
24384,2019-03-05 14:50:47,exp3,38_437,student,282,SLIDE_AUTO_START,19,
24385,2019-03-05 14:50:47,exp3,38_437,student,282,SLIDE_NEXT,19,
24388,2019-03-05 14:50:48,exp3,38_437,student,239,ANSWER_QUESTION,"[""C"",239]",
24389,2019-03-05 14:50:49,exp3,38_437,student,225,ANSWER_QUESTION,"[""B"",225]",
24391,2019-03-05 14:50:50,exp3,38_437,student,245,ANSWER_QUESTION,"[""C"",245]",
24390,2019-03-05 14:50:50,exp3,38_437,student,287,ANSWER_QUESTION,"[""C"",287]",
24394,2019-03-05 14:50:51,exp3,38_437,student,222,ANSWER_QUESTION,"[""A"",222]",
24393,2019-03-05 14:50:51,exp3,38_437,student,228,ANSWER_QUESTION,"[""B"",228]",
24395,2019-03-05 14:50:51,exp3,38_437,student,278,ANSWER_QUESTION,"[""C"",278]",
24392,2019-03-05 14:50:51,exp3,38_437,student,283,ANSWER_QUESTION,"[""C"",283]",
24398,2019-03-05 14:50:52,exp3,38_437,student,248,ANSWER_QUESTION,"[""C"",248]",
24401,2019-03-05 14:50:53,exp3,38_437,student,225,ANSWER_QUESTION,"[""B"",225]",
24399,2019-03-05 14:50:53,exp3,38_437,student,226,ANSWER_QUESTION,"[""C"",226]",
24402,2019-03-05 14:50:53,exp3,38_437,student,243,ANSWER_QUESTION,"[""A"",243]",
24400,2019-03-05 14:50:53,exp3,38_437,student,281,ANSWER_QUESTION,"[""C"",281]",
24405,2019-03-05 14:50:54,exp3,38_437,student,225,ANSWER_QUESTION,"[""B"",225]",
24404,2019-03-05 14:50:54,exp3,38_437,student,252,WRITE_NOTE,0,"<p>d&eacute;compos&eacute; en 30 lignes forme une image.</p><p><strong>Diapo 9 :</strong></p><p>1er t&eacute;l&eacute;viseur: SD, puis HD 720, 1080 et 4uLTRA HD.</p><p><strong>Diapo 10 : question</strong></p><p>Dans une seconde de vid&eacute;o standard en Europe on a : 25 images.</p><p>Au cin&eacute; 24 images.</p><p><strong>Diapo 13: Le&nbsp;capteur vid&eacute;o</strong></p><p>RVB pour les couleurs.</p><p>Plus sensible car plus grand et mise au point plus difficile. Dynamique diff&eacute;rence plus nette entre les fonds blanc et noires (zones).</p><p>Chapitre 2 : Caract&eacute;ristiquedu signal vid&eacute;o</p><p>Diapo 16 : 3 composantes du signal</p><p>signal de luminance, et info chrominance (couleur associ&eacute; a ce point la).</p><p>Diapo 17: Signal vid&eacute;o analogique</p><p>un signal distinct pour chaque couleur(meilleur rendu contraste couleur).</p><p>Diapo 18: De l&#39;analogique au num&eacute;rique</p><p>convertit en num&eacute;rique puis en analogique.</p><p>&nbsp;</p>"
24406,2019-03-05 14:50:54,exp3,38_437,student,270,ANSWER_QUESTION,"[""C"",270]",
24408,2019-03-05 14:50:55,exp3,38_437,student,225,ANSWER_QUESTION,"[""B"",225]",
24409,2019-03-05 14:50:55,exp3,38_437,student,235,ANSWER_QUESTION,"[""B"",235]",
24407,2019-03-05 14:50:55,exp3,38_437,student,240,ANSWER_QUESTION,"[""B"",240]",
24410,2019-03-05 14:50:56,exp3,38_437,student,255,WRITE_NOTE,0,"<p>~ Principes de base de la vid&eacute;o</p><p>historique --&gt; photo-&eacute;lectricit&eacute;, ondes hertziennes, disque de Paul Nipkow (televisor --&gt; 1930, seulement 30 lignes)</p><p>SD : 720 X 576</p><p>HD 720 : 1280 X 720</p><p>HD 1080 : 1920 X 1080</p><p>4K ULTRA HD : 3840 x 2160</p><p>&nbsp;</p><p>25 images / sec --&gt; vid&eacute;o standard Europe</p><p>Balayage :</p><p>deux trames pour une image compl&egrave;te (50 demi-images / s) --&gt; entrelac&eacute;</p><p>une trame par image (25) --&gt; progressif</p><p>Aliasing :</p><p>ph&eacute;nom&egrave;ne d&#39;alt&eacute;ration du signal, se produit sur des images en mode entrelac&eacute; (la TV) et lues en progressif (le web)</p><p>Capteur vid&eacute;o :</p><p>cellules photosensibles, simple ou triple capteur (tri-CCD)</p><p>tri-CCD : s&eacute;parateur optique (prisme)</p><p>grands capteurs : sensibilit&eacute;, prof de champ et dynamique</p><p>&nbsp;</p><p>~ Caract&eacute;ristiques du signal vid&eacute;o</p><p>trois composante RVB: luminance (0 &agrave; 256), la chrominance</p><p>analogique : composite, signal Y-C, signal YUV</p><p>Y : luminance, C : chrominance</p><p>analogique : valeurs directes de l&#39;image, num&eacute;rique : codage signal en donn&eacute;es binaires</p><p>&nbsp;</p><p>&nbsp;</p>"
24412,2019-03-05 14:50:56,exp3,38_437,student,274,ANSWER_QUESTION,"[""A"",274]",
24415,2019-03-05 14:50:57,exp3,38_437,student,230,SLIDE_AUTO_START,19,
24413,2019-03-05 14:50:57,exp3,38_437,student,263,ANSWER_QUESTION,"[""B"",263]",
24416,2019-03-05 14:50:58,exp3,38_437,student,225,ANSWER_QUESTION,"[""B"",225]",
24418,2019-03-05 14:50:58,exp3,38_437,student,225,ANSWER_QUESTION,"[""B"",225]",
24419,2019-03-05 14:50:58,exp3,38_437,student,225,ANSWER_QUESTION,"[""B"",225]",
24421,2019-03-05 14:50:58,exp3,38_437,student,225,ANSWER_QUESTION,"[""B"",225]",
24417,2019-03-05 14:50:58,exp3,38_437,student,249,ANSWER_QUESTION,"[""B"",249]",
24422,2019-03-05 14:50:58,exp3,38_437,student,256,ANSWER_QUESTION,"[""B"",256]",
24426,2019-03-05 14:50:59,exp3,38_437,student,225,ANSWER_QUESTION,"[""B"",225]",
24428,2019-03-05 14:50:59,exp3,38_437,student,225,ANSWER_QUESTION,"[""B"",225]",
24424,2019-03-05 14:50:59,exp3,38_437,student,229,ANSWER_QUESTION,"[""B"",229]",
24425,2019-03-05 14:50:59,exp3,38_437,student,237,ANSWER_QUESTION,"[""B"",237]",
24429,2019-03-05 14:50:59,exp3,38_437,student,244,ANSWER_QUESTION,"[""B"",244]",
24427,2019-03-05 14:50:59,exp3,38_437,student,253,ANSWER_QUESTION,"[""C"",253]",
24430,2019-03-05 14:51:00,exp3,38_437,student,225,ANSWER_QUESTION,"[""B"",225]",
24432,2019-03-05 14:51:00,exp3,38_437,student,231,ANSWER_QUESTION,"[""C"",231]",
24431,2019-03-05 14:51:00,exp3,38_437,student,251,ANSWER_QUESTION,"[""B"",251]",
24433,2019-03-05 14:51:02,exp3,38_437,student,241,ANSWER_QUESTION,"[""B"",241]",
24442,2019-03-05 14:51:05,exp3,38_437,student,220,ANSWER_QUESTION,"[""B"",220]",
24439,2019-03-05 14:51:05,exp3,38_437,student,234,WRITE_NOTE,0,<p>entrelac&eacute; 50 images par secondes tv</p><p>progressif web</p>
24435,2019-03-05 14:51:05,exp3,38_437,student,238,ANSWER_QUESTION,"[""B"",238]",
24436,2019-03-05 14:51:05,exp3,38_437,student,260,ANSWER_QUESTION,"[""B"",260]",
24437,2019-03-05 14:51:05,exp3,38_437,student,287,WRITE_NOTE,9,"<p>I</p><p>1) bases historiques&nbsp;</p><ul><li>photo &eacute;lectricit&eacute;</li><li>ondes hertziennes</li><li>systeme d&#39;analyse/d&eacute;compo de l&#39;image en point = disque de Paul NIPKOW</li></ul><p>24 images/s pour le cin&eacute;</p><p>25 pour la vid&eacute;o</p><p>50 pour la t&eacute;l&eacute;vision (entrelac&eacute;)</p><p>2) Mode de balayage&nbsp;</p><ul><li>entrelac&eacute; (cin&eacute;ma)</li><li>progressif (web)</li></ul><p>3) Capteur vid&eacute;o</p><ul><li>cellules photosensibles</li><li>simple/triple capteur</li><li>en tri-CCD : le s&eacute;parateur optique (prisme) oriente les 3 composantes</li><li>Atout des grands capteurs : sensibilit&eacute;, profondeur de champ et dynamique</li></ul><p>II</p><p>1) les 3 composantes du signal vid&eacute;o :</p><p>RVB, chrominance, luminance</p><p>2) signal vid&eacute;o analogique&nbsp;</p><ul><li>Y: luminance</li><li>C: chrominance</li></ul><p>3) Analogique au num&eacute;rique :</p><ul><li>analogique : valeurs directes de l&#39;image capt&eacute;e transform&eacute;e en signal &eacute;lectrique</li><li>num&eacute;rique : codage du signal analogique en une suite binaire</li></ul><p>&nbsp;</p>"
24441,2019-03-05 14:51:05,exp3,38_437,student,288,ANSWER_QUESTION,"[""B"",288]",
24451,2019-03-05 14:51:06,exp3,38_437,student,236,WRITE_NOTE,16,<p>Il y a 25 images par seconde dans une vid&eacute;o standard en Europe.</p><p>Balayage entrelac&eacute; : ligne impaires et paires + vitesse de d&eacute;filement&nbsp;</p><p>Enregister directement en progressif -&gt; productions &agrave; destination du web</p><p>Signal de luminance : pixel plus ou moins lumineux</p><p>Signal de chrominance :&nbsp;signal de luminance qui est associ&eacute; &agrave; l&#39;image vid&eacute;o</p><p>&nbsp;</p><p>&nbsp;</p>
24444,2019-03-05 14:51:06,exp3,38_437,student,258,ANSWER_QUESTION,"[""C"",258]",
24445,2019-03-05 14:51:06,exp3,38_437,student,258,WRITE_NOTE,0,"<ul><li>photo &eacute;lectricit&eacute;:&nbsp;permet de transmettre des informations de lumi&egrave;re avec des transferts en informations &eacute;lectrique</li><li>pour la vid&eacute;o 25 images seconde ( standart europe ) li&eacute; au syst&egrave;me &eacute;lectrique.&nbsp;</li><li>mode balayage :&nbsp;<ul><li>entrelass&eacute; : 50 demi-images&nbsp;</li><li>progressif : 25 images --&gt; web</li></ul></li><li>Capteurs : 3 (RVB)<ul><li>3 composantes --&gt; RVB&nbsp;</li><li>+ signaux&nbsp;de chrominance&nbsp;et luminance</li></ul></li><li>3 signaux&nbsp;:<ul><li>&nbsp;composite</li><li>Y-C</li><li>YUC</li></ul></li><li>vid&eacute;o capt&eacute;e en analogique</li><li>Stokage,&nbsp;transport et traitement en num&eacute;rique</li></ul>"
24448,2019-03-05 14:51:06,exp3,38_437,student,271,ANSWER_QUESTION,"[""A"",271]",
24449,2019-03-05 14:51:06,exp3,38_437,student,279,WRITE_NOTE,1,"<p>Bases de la technique AV</p><p>1- Vid&eacute;o</p><p>Bases historique: photo electricit&eacute;, ondes hertz</p><p>Syst&egrave;me de d&eacute;composition de l&#39;image en ligne et point.</p><p>Mode de balayage entrelac&eacute; TV; deux trames pour une image compl&egrave;te: 50 demi-image par seconde.&nbsp;</p><p>Mode progressif Vid&eacute;o: 25 &nbsp;image pleine.</p><p>L&#39;aliasing ou cr&eacute;nelage (escalier rec en entrelac&eacute; et diffus&eacute; en progressif)</p><p>Compos&eacute; de cellules photosensible, triple capteur (prisme pour s&eacute;parer les couleurs).</p><p>2-&nbsp;Caract&eacute;ristiques du signal vid&eacute;o</p><p>chrominance (couleur) luminance (lumonisit&eacute;) (Y-C)</p><p>Analogique vers num&eacute;rique vers analogique</p><p>capture vers transport vers diffusion</p>"
24453,2019-03-05 14:51:07,exp3,38_437,student,233,ANSWER_QUESTION,"[""B"",233]",
24452,2019-03-05 14:51:07,exp3,38_437,student,262,ANSWER_QUESTION,"[""B"",262]",
24463,2019-03-05 14:51:08,exp3,38_437,student,270,ANSWER_QUESTION,"[""C"",270]",
24460,2019-03-05 14:51:08,exp3,38_437,student,272,ANSWER_QUESTION,"[""B"",272]",
24457,2019-03-05 14:51:08,exp3,38_437,student,274,WRITE_NOTE,0,<p><strong>I) 1) Base historique</strong></p><p>Photo electricit&eacute;</p><p>Onde Hertzienne</p><p>Syst&egrave;me analyse</p><p>25 image/seconde en vid&eacute;o</p><p><strong>2) Balayage</strong></p><p>Convertir les images en progressif pour le Web</p><p><strong>3) Capteur Vid&eacute;o</strong></p><p>&nbsp;</p><p><strong>II)&nbsp; Analogique et Num&eacute;rique</strong></p><p><strong>1) 3 composante du signal vid&eacute;o&nbsp;</strong></p><p>Voir page 18 pour analogique ---&gt; num&eacute;rique</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>
24462,2019-03-05 14:51:08,exp3,38_437,student,275,ANSWER_QUESTION,"[""B"",275]",
24465,2019-03-05 14:51:08,exp3,38_437,student,278,WRITE_NOTE,0,"<p><strong>BASES ET TECHNIQUES DE LA PROD AUDIOVISUELLE</strong></p><ol><li>Principes de base</li></ol><p>Emmission / r&eacute;ception : on capte diff donn&eacute;es avec un capteur, on les transmet puis on les affiche.&nbsp;</p><p>Photo - elec : transettre des infos de lumi&egrave;re avec des infos &eacute;lectriques</p><p>Ondes hertziennes = propagation ondes TV</p><p>Base TV : syst&egrave;me de d&eacute;composition de l&#39;img en point : disque de Paul NIPKOW</p><p>Images seconde TV : 50&nbsp;</p><p>Images seconde Cin&eacute; : 24</p><p>Balayage entrelac&eacute; = &eacute;viter les saccadements : d&eacute;composition en 2 demi trames avec 50&nbsp;img/s --&gt; Anciens t&eacute;l&eacute;viseurs</p><p>Balayage progressif : 25 images pleines par seconde.</p><p>D&eacute;faut : effet d&#39;escalier car img enregistr&eacute;e en entrelac&eacute;e et visionn&eacute;e en progressif</p><p>II&nbsp; -&nbsp; Capteur vid&eacute;o</p><p>Grands capteur permet de travailler sur la pdc,permet d&#39;avoir un contraste plus marqu&eacute;</p><p>&nbsp;</p><p><strong>III&nbsp; - Caract&eacute;ristiques signal vid&eacute;o</strong></p><p>Travaio&nbsp;en RVB par synth&egrave;se additive</p><p>Luminance (d&eacute;gr&eacute; de lumi&egrave;re)</p><p>=&gt; Vid&eacute;o</p><p>&nbsp;</p><p><strong>Signal analogique</strong></p><p>-&gt; Composite : rvb</p><p>-&gt; Y-C : Luminance + chrominance (couleur)</p><p>-&gt; YUV : composantes s&eacute;par&eacute;es (signal distinct pour chaque couleur)</p><p>Analogique vers num&eacute;rique :</p><p>Vid&eacute;o analogique = ensemble de&nbsp;&nbsp;valeurs changeantes</p><p>Vid&eacute;o num&eacute;rique = valeurs discr&egrave;tes (par palier) en binaire&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>"
24474,2019-03-05 14:51:09,exp3,38_437,student,248,WRITE_NOTE,0,"<p>Pour l&#39;import de vid&eacute;o dans le logiciel de montage, les mettre en mode progressif (anti-aliasing).</p><p><strong>Grands capteurs</strong> int&eacute;ressants pour la diff&eacute;rence entre les blancs et les noirs.</p><p><strong>Couleurs additive</strong> pour la vid&eacute;o (lumi&egrave;re). Quatre informations pour la vid&eacute;o : luminance ; rouge ; vert ; bleu (chrominance).</p><p>Le num&eacute;rique est pr&eacute;sent depuis un peu plus de 10 ans dans la vid&eacute;o.</p>"
24468,2019-03-05 14:51:09,exp3,38_437,student,250,WRITE_NOTE,2,"<p>Grand capteur plus sensible, plus grande profondeur de champ</p><p>4 infos , la luminance le R, le V et le B</p><p>capte en analogique, transform&eacute; en num&eacute;rique avant de redevenir analogique pour l&#39;affichage</p>"
24472,2019-03-05 14:51:09,exp3,38_437,student,290,ANSWER_QUESTION,"[""B"",290]",
24473,2019-03-05 14:51:09,exp3,38_437,student,293,ANSWER_QUESTION,"[""B"",293]",
24467,2019-03-05 14:51:09,exp3,38_437,student,295,ANSWER_QUESTION,"[""B"",295]",
